frame_num,uav_lat,uav_lon,error,true_distance,u,v,phi,true_posex,true_posey
620,32.31676849617878,119.85269228396963,45.25489625329965,3800.431723881508,3054916144148.5884,-534534968717.5821,-40.886268,-3077.5885769577,2229.737616596278
621,32.317386008789896,119.85174154672436,59.977178690883505,3895.519370781772,3054916144089.317,-534534969695.5402,-40.066939,-3153.6304238000885,2286.850742444396
622,32.317865955709,119.85100259274532,53.98753480563927,3991.072586240428,3054916143872.598,-534534970425.78235,-41.476415,-3230.7281063258415,2343.300299073104
623,32.31840467937802,119.85017312622357,56.515077653892945,4086.246087044715,3054916143695.286,-534534971257.0002,-43.006212,-3307.817409829353,2399.114642345812
624,32.318808602983836,119.84955119809796,42.71143604496904,4180.559445173578,3054916143735.091,-534534971910.4618,-40.639896,-3383.8228065217845,2454.9583476493135
625,32.31941044834431,119.84862450813715,52.47927530605208,4275.337851361638,3054916143394.7617,-534534972814.19977,-40.897727,-3460.8840508069843,2510.13850816153
626,32.31991286257723,119.84785090021884,49.99107654468529,4370.510866839726,3054916143159.0654,-534534973577.10834,-41.573818,-3537.9707872351864,2565.955561936833
627,32.32040840877347,119.84708785247543,44.333788411121255,4466.228052951239,3054916142932.9336,-534534974330.7046,-42.49628,-3617.1531244611833,2619.808446274139
628,32.32095578519364,119.84624497863574,47.72172200578626,4560.626857161107,3054916142976.8823,-534534975214.52454,-39.574195,-3694.2043016465614,2674.354484348558
629,32.32146959837633,119.8454537702926,49.1453131732095,4655.6238802609,3054916142864.4644,-534534976017.27045,-40.657085,-3769.1899660059717,2732.7716177199036
630,32.3220332684915,119.84458577020797,52.838043917505665,4751.340307474922,3054916142697.882,-534534976890.34875,-38.353795,-3848.3697019845713,2786.6261597643606
631,32.32249727551396,119.84387122765756,46.09977103795264,4846.037646670303,3054916142453.1123,-534534977590.2292,-38.233474,-3924.3859875486232,2843.1101796585135
632,32.323042165167095,119.84303211375817,50.47031431902408,4941.120835078042,3054916142175.7236,-534534978413.8739,-40.233096,-4000.4182564395014,2900.2291082581505
633,32.32360966418847,119.84215816322141,57.00456316463053,5035.509760659633,3054916141883.947,-534534979271.19934,-40.261744,-4077.4557190989144,2954.7780641675927
634,32.32397100805355,119.8416016820658,36.926134149383515,5131.918166249734,3054916141929.9136,-534534979857.63965,-37.087558,-4155.625909522758,3011.205301069189
635,32.324526636048866,119.8407459816874,39.46460977844923,5225.927641367911,3054916141368.452,-534534980648.7893,-38.611626,-4232.654202830279,3065.1195918065496
636,32.32506780623167,119.83991252899033,43.26376969755053,5321.395470385391,3054916141485.639,-534534981535.5514,-39.241879,-4308.699853191967,3122.8761306433007
637,32.325643883228075,119.83902529714034,51.242962322653526,5416.08278621233,3054916141304.4424,-534534982425.9881,-39.522629,-4384.701492882683,3179.3624463747256
638,32.32624358787793,119.83810165437183,61.456340328064805,5511.3304174898985,3054916141164.3022,-534534983361.43964,-38.760595,-4462.817636537831,3233.886471995618
639,32.32673233125073,119.83734889361722,56.64417921542214,5606.884286624844,3054916141041.622,-534534984122.33325,-38.926753,-4539.909902586485,3290.3448876976036
640,32.327203187334106,119.83662366923821,52.002940047516375,5701.104790275826,3054916141078.3193,-534534984882.4869,-39.854944,-4614.852266230737,3347.4967349604703
641,32.327743285713225,119.83579177952541,53.3550930079196,5795.963684616096,3054916140638.6855,-534534985670.14276,-40.135694,-4692.948944683652,3401.385781704448
642,32.328231559452156,119.835039697605,49.086828435518534,5891.508946134634,3054916140602.946,-534534986445.51697,-39.723164,-4770.029178945231,3457.846048394218
643,32.3288129272827,119.83414420543589,57.35777958702311,5986.28811265794,3054916140483.0034,-534534987355.19104,-38.709029,-4847.08429518342,3513.0356108550914
644,32.32947800723015,119.83450107003735,54.4591035387606,6081.06014078821,-5075687097268.8125,888119929739.1953,-38.307958,-4924.1291638491675,3568.2270686733536
645,32.33003225762096,119.83364732866524,52.44090778574338,6176.691306849644,-5075687090522.9375,888119927671.5781,-40.599789,-5002.256043296889,3623.3892942122184
646,32.33051567204121,119.83290268424658,53.605575737419855,6270.916276660078,-5075687241674.5625,888119953345.5156,-39.900781,-5077.202644548845,3680.5440161838196
647,32.3309591119086,119.83221960364602,62.96313307019241,6365.686425238213,-5075686864189.125,888119886585.0,-40.359147,-5154.24489583238,3735.7359674163163
648,32.331544485910946,119.83131786743526,53.740051675674096,6460.763559736984,-5075687135375.8125,888119933098.875,-40.874809,-5230.263239309308,3792.863327666186
649,32.332085185180844,119.83048493177212,53.78395115963872,6557.24525902351,-5075687517696.0625,888119999129.8906,-40.559682,-5309.460094683804,3847.999336011708
650,32.3326025223904,119.82968796793641,51.69209094413684,6651.469880075661,-5075687199821.3125,888119942681.4531,-40.834702,-5384.40326133417,3905.157242018264
651,32.333147702983275,119.82884809346352,51.07702247834342,6745.938567178034,-5075686711528.625,888119856369.5,-39.872133,-5462.474535624962,3958.4162362981588
