frame_num,uav_lat,uav_lon,error,true_distance,u,v,phi,true_posex,true_posey
51,32.33072477706582,119.8567224145069,14.347180540733316,4751.313402009283,-4883.239608764648,-40903.56951904297,-38.376713,-3846.2905999368522,2789.449347980786
52,32.33120574594627,119.85598186352023,9.32122295480802,4846.3930676398495,-5165.595321655273,-41623.90948486328,-40.387795,-3922.3238156768493,2846.559616632294
53,32.33171296484193,119.8552008799818,5.054838432897982,4941.722735021548,-5364.273208618164,-42400.90850830078,-39.310634,-4001.4936908674426,2899.7709964369424
54,32.33230217252495,119.85429363567089,16.789852420949167,5036.793551017558,-5344.651973724365,-43347.32971191406,-41.081074,-4077.5157484572846,2956.882580802776
55,32.33275657076365,119.85359395248764,5.309989440116725,5130.877093718678,-5606.6503257751465,-44028.727294921875,-37.282364,-4155.584081490524,3009.488443657756
56,32.33334764776027,119.85268379234077,18.079882840447564,5225.954772957219,-5701.342830657959,-44958.15496826172,-41.046696,-4231.613854356459,3066.6019429676235
57,32.33384713019817,119.85191465600741,14.05798138704249,5321.50492411949,-5683.508785247803,-45760.685791015625,-40.353418,-4308.708650465356,3123.050499564968
58,32.334367116873544,119.85111392977176,14.09399941410791,5416.273918985181,-5919.1679039001465,-46551.68536376953,-39.253339,-4385.759293894749,3178.2288434747607
59,32.33487170309926,119.8503369029379,13.025926704174315,5511.264280316107,-5834.146709442139,-47374.154846191406,-42.668167,-4460.737420411315,3236.642648429144
60,32.335429481377936,119.84947794612071,18.03909674257927,5606.891828523863,-6073.207378387451,-48225.06024169922,-41.883215,-4538.869174135383,3291.7932190299034
61,32.33595810887616,119.84866386291147,19.032031581701684,5701.745981007215,-6111.585788726807,-49064.43151855469,-41.281609,-4616.966223723255,3345.6733434288763
62,32.3364886150122,119.84784686952963,21.296073587588545,5796.135124970099,-6216.248462677002,-49895.219177246094,-38.96686,-4694.005946387304,3400.219193256926
63,32.337007290678734,119.84704807883678,20.057085742476666,5891.842587165777,-6346.884601593018,-50702.53430175781,-38.113153,-4773.1746935688425,3454.071860372089
64,32.337456754648656,119.84635586495156,7.4143310273964405,5986.915788302606,-6300.765022277832,-51430.00555419922,-39.608572,-4849.197466959944,3511.188485777471
65,32.33801929910594,119.84548947989985,15.851548108315159,6081.902376099913,-6221.681991577148,-52344.246337890625,-40.250285,-4924.170352206682,3569.6054200511426
66,32.338553518034715,119.84466670169805,18.351095882583824,6176.675729235356,-6503.63981628418,-53149.984313964844,-41.493604,-5001.223497813102,3624.7877991748974
67,32.33902240108223,119.84394453636281,7.906476800792135,6272.380879513676,-6312.14860534668,-53933.99365234375,-38.731947,-5080.388765924843,3678.642668805085
68,32.33955237249047,119.84312826772093,10.293395050741834,6367.06713765984,-6544.272048950195,-54741.66729736328,-38.995508,-5156.391194358934,3735.127010719385
69,32.34000861988968,119.84242553604152,4.536107834707675,6461.365992553685,-6545.380729675293,-55471.763916015625,-38.852268,-5232.375848651165,3790.9752660999075
70,32.340499896475336,119.84166883675825,9.017405008308467,6556.437742509402,-6531.400108337402,-56260.57647705078,-39.711705,-5308.3933957656845,3848.0950387422927
71,32.340996038132964,119.8409046290418,12.19853615311024,6651.201696863814,-6641.619163513184,-57035.451171875,-39.832026,-5385.432811368955,3903.280344350729
72,32.341501396661435,119.8401262091696,16.034228443808395,6746.659667188546,-6637.569717407227,-57845.080139160156,-39.900781,-5461.465482049389,3961.0366639620624
73,32.342054733124094,119.83927386953222,9.428855840393943,6841.982524811424,-6849.506454467773,-58693.72247314453,-40.691463,-5540.618093357654,4014.259086479433
74,32.342585223539274,119.83845670363417,8.35868256411734,6936.658588449262,-6929.1854248046875,-59528.94482421875,-42.484821,-5616.605879892362,4070.7457256214693
75,32.343104334947974,119.83765704934663,7.400868429193954,7031.042675016412,-7086.744293212891,-60332.3330078125,-41.579547,-5693.634432187537,4125.2985407738015
76,32.34352906926056,119.83700276408022,25.172460852774893,7127.350999182777,-6901.4776611328125,-61044.64044189453,-42.08948,-5770.736925886013,4183.02851983672
77,32.34417576711745,119.83600653226559,1.6586093349865658,7221.5142276435645,-7426.207275390625,-61988.03204345703,-42.186882,-5849.835553299286,4234.3466720869765
78,32.34466451727844,119.8352536004654,8.350578444002164,7316.021571958631,-6920.08642578125,-62858.968688964844,-38.600167,-5923.731206955388,4293.434549298137
79,32.34521872525961,119.834399811671,3.403679509564217,7411.72954492331,-7304.970397949219,-63678.79248046875,-37.74646,-6002.895483004977,4347.295787867159
80,32.345686208054396,119.83367961340267,11.848345424200689,7506.710192837571,-7218.483085632324,-64442.27258300781,-40.897727,-6077.855269950116,4405.72051278688
81,32.34612746892785,119.83299980009973,25.632353471201707,7601.777939734643,-7289.275459289551,-65136.26202392578,-41.293068,-6153.863231438212,4462.8460844834335
82,32.34672369649916,119.83208122388396,12.887700612806862,7696.545694897182,-7391.90860748291,-66072.76135253906,-41.694139,-6230.902583073243,4518.038139933255
83,32.347227952641205,119.83130432628118,16.28353218529013,7791.60540292832,-7543.034324645996,-66853.55285644531,-43.865649,-6306.899387427373,4575.1650103367865
