frame_num,uav_lat,uav_lon,error,true_distance,u,v,phi,true_posex,true_posey
457,32.33533726,119.83304569999999,0.0,0.0,0.0,0.0,-40.662815,0.0,0.0
458,32.33586344797435,119.83223511629261,2.323334191581639,95.48491634829463,118.32440185546875,-863.0465698242188,-41.505063,-76.03256598010194,57.76173612801358
459,32.33641809069218,119.83138068029292,7.689203494258339,189.8447273920835,-72.53955078125,-1717.552490234375,-40.095587,-153.05362325068563,112.31922777695581
460,32.336920534094595,119.83060664201453,4.155227551730254,285.7825143346365,-276.5597381591797,-2486.2001342773438,-43.17237,-230.1504456185503,169.41787946084514
461,32.337485424653146,119.82973638253523,12.54983918036312,379.8557968331302,-465.23492431640625,-3357.5107421875,-39.963806,-308.2021524325246,222.04022073419765
462,32.33803299733413,119.8288927841057,17.511030783459635,474.91969858385045,-569.7687530517578,-4215.828430175781,-41.241502,-384.2050068072276,279.16882499167696
463,32.33858874438354,119.82803657346419,23.75976584142504,570.3845838827084,-705.7338104248047,-5081.741149902344,-41.94624,-460.23319652001373,336.9331956813112
464,32.339125072594804,119.82721026259216,26.32152950660714,665.6169342180638,-1042.4530487060547,-5881.446960449219,-40.622708,-538.3327174307778,391.46364896558225
465,32.33963789852592,119.82642014486798,25.100974247623984,760.4687714280672,-1240.1873779296875,-6667.853576660156,-40.840432,-616.4146186672151,445.36027013044804
466,32.340172835856144,119.82559594275601,28.138893141201187,855.1523929775534,-1269.6492977142334,-7519.1104736328125,-41.092533,-692.4066200281959,501.8552458193153
467,32.34062814563126,119.82489441269017,15.81138777320821,950.6965406086493,-1436.0275325775146,-8218.936218261719,-40.015372,-769.4805251110811,558.3221595101058
468,32.341212820384676,119.82399354174639,28.00191839328125,1045.373923660269,-1726.6598262786865,-9104.138488769531,-40.18153,-845.4613735669991,614.8184334216639
469,32.34146092425646,119.8232510583222,20.45420155257111,1140.6969013453809,2119611872210.5938,-370879779288.19336,-38.749136,-924.6057913948316,668.0520572965033
470,32.34199011329366,119.82243564856384,25.042280336333405,1234.827824627545,2119611872115.2188,-370879780118.74414,-38.794972,-998.4885294912383,726.5125002013519
471,32.3425300231653,119.82160370175927,22.025656024084697,1330.6164491352172,2119611871725.7266,-370879780915.0039,-38.886646,-1078.6878241553204,779.0845350334421
472,32.34298521140844,119.82090228874654,25.164251833248937,1425.899699057564,2119611871990.3047,-370879781690.0742,-40.284663,-1152.6096747557167,839.4527321010828
473,32.34356282340097,119.82001221114096,26.545830555692483,1521.0545866811688,2119611871744.9219,-370879782571.92773,-39.173124,-1229.6615811204538,895.2873569866642
474,32.344149923580005,119.81910749181488,32.166429549761915,1615.0397968636196,2119611871493.5156,-370879783467.92773,-39.408037,-1306.6529703035485,949.2162876026705
475,32.34460924959999,119.81839965731253,24.75557604943318,1710.6592775454822,2119611871246.3438,-370879784160.0996,-38.754865,-1384.7597131939838,1004.3882220373489
476,32.34509357209096,119.81765328873637,23.40643939286592,1806.1999881901645,2119611871124.1094,-370879784914.16016,-38.892375,-1461.8257571049035,1060.8599592796527
477,32.3455670629562,119.81692359838642,22.25339571620333,1900.1870363909868,2119611870705.4844,-370879785599.02344,-39.09864,-1538.8146146653453,1114.791619523894
478,32.34606783057987,119.81615185740228,24.89028485357247,1995.25363738901,2119611870844.8281,-370879786425.19727,-38.302229,-1614.8129478709307,1171.9284197008237
479,32.3466794282152,119.81520929373556,25.08509092050035,2090.3989687167823,2119611870576.0938,-370879787357.4297,-38.720488,-1691.85023940471,1227.7665151967667
